"Ciqual 
AGB","Ciqual 
code",Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Code et Nom,Groupe,Sous-groupe,mPt/kg de produit,kg CO2 eq/kg de produit,kg CVC11 eq/kg de produit,kBq U-235 eq/kg de produit,kg NMVOC eq/kg de produit,disease inc./kg de produit,CTUh/kg de produit,CTUh/kg de produit,mol H+ eq/kg de produit,kg P eq/kg de produit,kg N eq/kg de produit,mol N eq/kg de produit,CTUe/kg de produit,Pt/kg de produit,m3 depriv./kg de produit,MJ/kg de produit,kg Sb eq/kg de produit
38402,38402,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature","Salty snacks, crackers, plain",Total,"Biscuit apéritif, crackers, nature (38402)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.22331805635000002,1.5900516858,1.3169781925e-07,0.6211763682799999,0.0049538681240000005,1.13889712e-07,4.402824369699999e-08,3.0265801427e-09,0.015257650107999999,0.0005321505728,0.012607461607,0.062984044667,32.045970627,189.356662573,0.9210902385,26.600773198,8.22271233e-06
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Fructose,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.010079818,0.066716195,4.895020499999999e-09,0.0053838065,0.00018833779,6.770218699999999e-09,1.925489e-09,6.908418e-11,0.0008990771,2.4132138000000003e-05,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,1.5449865e-06
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Sel,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,1.1726064e-05,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,2.1746078e-05,1.5494542e-06,4.990457e-06,4.3557067e-05,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-07
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Huile de tournesol,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.077944426,0.49686717,4.5331951e-08,0.036289626,0.0018633667,3.2081458e-08,2.8670034e-08,1.9510029e-09,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,1.5145896999999998e-06
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Farine de blé,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.062511869,0.44300718,2.8334395e-08,0.045761333,0.0013461427,4.460898699999999e-08,5.6222903e-09,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,2.0911291e-06
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Sucre blanc,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.0033928575,0.015317394,1.1590311e-09,0.00092603054,6.040364e-05,3.4466980999999995e-09,2.1742411999999998e-10,1.2603743e-11,0.00049596783,4.118370600000001e-06,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-07
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Autres étapes,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.06893126399999999,0.5651930199999999,5.178194499999999e-08,0.5324893399999999,0.0014838912300000002,2.67715866e-08,7.4991299e-09,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,2.80069564e-06
38403,38403,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, crackers, nature, allégé en matière grasse","Salty snacks, crackers, reduced fat",Total,"Biscuit apéritif, crackers, nature, allégé en matière grasse (38403)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.22331805635000002,1.5900516858,1.3169781925e-07,0.6211763682799999,0.0049538681240000005,1.13889712e-07,4.402824369699999e-08,3.0265801427e-09,0.015257650107999999,0.0005321505728,0.012607461607,0.062984044667,32.045970627,189.356662573,0.9210902385,26.600773198,8.22271233e-06
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Fructose,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.010079818,0.066716195,4.895020499999999e-09,0.0053838065,0.00018833779,6.770218699999999e-09,1.925489e-09,6.908418e-11,0.0008990771,2.4132138000000003e-05,0.00030277339000000006,0.0032758149,1.3253298,2.1290086,0.060831489,0.81203116,1.5449865e-06
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Sel,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.00045782185,0.0029507268,1.9547664999999997e-10,0.00032623224,1.1726064e-05,2.1076359999999996e-10,9.3876377e-11,4.3906197e-12,2.1746078e-05,1.5494542e-06,4.990457e-06,4.3557067e-05,0.023774847,0.021943273,0.0016645995,0.035886498,1.4385619e-07
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Huile de tournesol,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.077944426,0.49686717,4.5331951e-08,0.036289626,0.0018633667,3.2081458e-08,2.8670034e-08,1.9510029e-09,0.0044363357,0.00028775288,0.0062987962,0.020756175,19.490089,120.47415,0.25322648,3.3354209,1.5145896999999998e-06
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Farine de blé,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.062511869,0.44300718,2.8334395e-08,0.045761333,0.0013461427,4.460898699999999e-08,5.6222903e-09,7.3602927e-10,0.0068881711,0.00010188526,0.0046366418,0.02974253,8.8730665,60.303085,0.20075408,3.1445983,2.0911291e-06
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Sucre blanc,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.0033928575,0.015317394,1.1590311e-09,0.00092603054,6.040364e-05,3.4466980999999995e-09,2.1742411999999998e-10,1.2603743e-11,0.00049596783,4.118370600000001e-06,0.00015855201,0.0021153869,0.24581044,0.941913,0.065190854,0.15467414,1.274552e-07
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Autres étapes,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.06893126399999999,0.5651930199999999,5.178194499999999e-08,0.5324893399999999,0.0014838912300000002,2.67715866e-08,7.4991299e-09,2.5346943e-10,0.0025163523,0.00011271247,0.00120570775,0.0070505808,2.08790004,5.4865627,0.33942273600000006,19.1181622,2.80069564e-06
38107,38107,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit apéritif, mini bretzel ou sticks","Salty snacks, mini pretzels or sticks",Total,"Biscuit apéritif, mini bretzel ou sticks (38107)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.22331805635000002,1.5900516858,1.3169781925e-07,0.6211763682799999,0.0049538681240000005,1.13889712e-07,4.402824369699999e-08,3.0265801427e-09,0.015257650107999999,0.0005321505728,0.012607461607,0.062984044667,32.045970627,189.356662573,0.9210902385,26.600773198,8.22271233e-06
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Beurre,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.16531572,1.7278983,4.078559299999999e-08,0.11965501,0.0027924364,1.3093366e-07,4.1643615e-08,1.122136e-09,0.019438526,0.00019018308,0.0062763487,0.084452709,19.6245,105.83361,0.55772463,5.1695184,4.5757897e-06
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Blanc d'oeuf,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.03586668,0.19839688,9.2268341e-09,0.02062753,0.00054736834,3.9795686e-08,6.3248262e-09,2.4775821e-10,0.005708353,5.1778084e-05,0.0012488241,0.024977614,5.4422367,15.825144,0.29336064,1.1225606,7.0559015e-07
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Jaune d'œuf,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.028557159999999998,0.1579642,7.3464334e-09,0.016423702,0.00043581634000000005,3.1685446e-08,5.0358459e-09,1.9726584e-10,0.0045450081,4.1225868e-05,0.00099431758,0.019887252,4.3331255,12.600028,0.23357464,0.89378614,5.6179303e-07
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Farine de blé,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.040321509,0.28574922,1.8276298e-08,0.02951705,0.00086829115,2.8773762e-08,3.626499e-09,4.7475481e-10,0.0044430194,6.5718197e-05,0.0029907343,0.019184576,5.7233199,38.896795,0.12949073,2.0283339,1.3488236e-06
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Sucre blanc,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.025246515,0.11397791,8.6244403e-09,0.0068906649,0.00044946816,2.5647147e-08,1.6178697e-09,9.3785431e-11,0.003690535,3.0645114e-05,0.0011797978,0.015740758,1.8290945,7.0088476,0.48509019,1.1509422,9.4840402e-07
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Autres étapes,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.056603969,0.39910518,5.9492727999999995e-08,0.515853829,0.0010938288499999999,2.8144123799999997e-08,7.156927299999999e-09,2.3424815999999996e-10,0.0021609221600000002,9.022793200000002e-05,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,2.3202285400000004e-06
24041,24041,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements",Total,"Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux (24041)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.351911553,2.88309169,1.4375232679999998e-07,0.7089677859,0.00618720924,2.849798248e-07,6.540558310000001e-08,2.3699484509999997e-09,0.03998636366,0.00046977827500000005,0.013990315279999999,0.17121882559999999,39.26331151000001,189.22245859999998,1.8437336860000002,25.63442164,1.046062904e-05
23050,23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,Huile combinée (mélange d'huile d'olive et d'huile de graines),Biscuit de Savoie (23050),produits céréaliers,gâteaux et pâtisseries,0.038084667999999995,0.22693648,2.1681694e-08,0.0149936,0.00087687228,2.4306456e-08,1.5402848e-08,4.4987792e-10,0.0032913557,6.3884588e-05,0.0021836124,0.014816262,4.9122428,38.989976,0.45605535,1.8916644,1.3958187e-06
23050,23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,Blanc d'oeuf,Biscuit de Savoie (23050),produits céréaliers,gâteaux et pâtisseries,0.2709025,1.4984998,6.969065599999998e-08,0.15580058,0.0041342955,3.0057844e-07,4.7771672e-08,1.8713279e-09,0.043115425,0.00039108199,0.0094324199,0.18865694,41.105437,119.52796,2.2157649,8.478746,5.3293514e-06
23050,23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,Jaune d'œuf,Biscuit de Savoie (23050),produits céréaliers,gâteaux et pâtisseries,0.094852378,0.52467683,2.4401119999999996e-08,0.054551195,0.0014475605,1.0524295999999999e-07,1.6726522e-08,6.5521692e-10,0.015096208,0.00013693139,0.0033026179,0.06605535,14.392442,41.850892,0.77581628,2.9687035,1.8659911e-06
23050,23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,Farine de blé,Biscuit de Savoie (23050),produits céréaliers,gâteaux et pâtisseries,0.019213604999999998,0.13616238,8.708840099999999e-09,0.014065172,0.00041374948,1.3710987e-08,1.7280632999999997e-09,2.2622545e-10,0.0021171435,3.1315383e-05,0.001425115,0.0091416434,2.7272196,18.534714,0.061703634,0.96652154,6.42728e-07
23050,23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,Autres étapes,Biscuit de Savoie (23050),produits céréaliers,gâteaux et pâtisseries,0.064122689,0.57177153,4.8020688000000003e-08,0.503840874,0.0013535115800000002,2.7164605799999995e-08,6.411165499999999e-09,2.1531525e-10,0.0023502001,4.7162522e-05,0.001145413,0.006478334799999999,2.06408941,4.3432452999999995,0.261851522,18.3685203,1.82448441e-06
23050,23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,Total,Biscuit de Savoie (23050),produits céréaliers,gâteaux et pâtisseries,0.48717584,2.95804702,1.7250299809999998e-07,0.743251421,0.00822598934,4.710034488e-07,8.80402708e-08,3.4179634399999997e-09,0.0659703323,0.000670375873,0.0174891782,0.28514853019999997,65.20143081,223.24678730000002,3.7711916860000003,32.67415574,1.105837361e-05
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Beurre,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.11469273,1.1987811,2.8296225e-08,0.083014238,0.0019373363,9.0839141e-08,2.8891503e-08,7.7851544e-10,0.013486059,0.0001319452,0.0043544046,0.058591592,13.615084,73.425228,0.38693814,3.586508,3.1745909e-06
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Blanc d'oeuf,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.024858095,0.13750279,6.3948355e-09,0.014296308,0.00037936419,2.7581167999999998e-08,4.3835429e-09,1.7171361e-10,0.0039562843,3.5885801e-05,0.00086552168,0.017311218,3.7718472,10.967922,0.20331926,0.77801227,4.8902288e-07
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Jaune d'œuf,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.019782047,0.10942458,5.089003599999999e-09,0.011376987,0.00030189764,2.1949065999999998e-08,3.488419e-09,1.3664952e-10,0.003148407,2.8557884e-05,0.00068878127,0.013776249,3.0016322,8.728261,0.16180126,0.61914137,3.8916390999999997e-07
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Fraise,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.034118743,0.094253013,9.701669e-08,0.014998278,0.0005501102,1.4025884e-08,6.8591694e-09,2.4208762e-10,0.001287566,1.9293345e-05,0.0008213714600000001,0.0050844388,27.308123,16.381267,1.2731857,1.4379812,8.0733789e-07
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Farine de blé,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.027873258,0.19753134,1.2633951e-08,0.020404404,0.00060022811,1.9890587e-08,2.5069086999999996e-09,3.2818621e-10,0.003071349,4.5429358e-05,0.0020674204,0.013261821,3.9563889,26.888388,0.089513723,1.4021369,9.3240823e-07
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Sucre blanc,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.034385525,0.15523689,1.174641e-08,0.0093850233,0.00061217157,3.4931183e-08,2.2035238999999994e-09,1.2773491e-10,0.0050264753,4.1738369e-05,0.0016068739,0.021438769,2.4912101,9.5459869,0.66068845,1.5675729,1.2917177e-06
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Autres étapes,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.056603969,0.39910518,5.9492727999999995e-08,0.515853829,0.0010938288499999999,2.8144123799999997e-08,7.156927299999999e-09,2.3424815999999996e-10,0.0021609221600000002,9.022793200000002e-05,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,2.3202285400000004e-06
24680,24680,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with fruit paste or fruit puree and sugar icing coated",Total,Biscuit moelleux fourré à l'orange et enrobé de sucre glace (24680),produits céréaliers,céréales de petit-déjeuner et biscuits,0.31231436700000004,2.291834893,2.206698431e-07,0.6693290673,0.00547493686,2.373611528e-07,5.548999419999999e-08,2.0191354699999996e-09,0.03213706276,0.000393077889,0.01170466611,0.1364400044,56.455320310000005,154.9950869,2.919939389,24.66063304,9.40447005e-06
24060,24060,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit pâtissier meringué,Pastry biscuit with meringue,Œuf de poule,Biscuit pâtissier meringué (24060),produits céréaliers,céréales de petit-déjeuner et biscuits,0.19784025,1.0943552,5.0895125999999994e-08,0.11378125,0.0030192783,2.1951260999999998e-07,3.4887679e-08,1.3666318e-09,0.031487219,0.0002856074,0.006888501600000001,0.13777627,30.019324,87.291339,1.6181744,6.1920329,3.8920283e-06
24060,24060,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit pâtissier meringué,Pastry biscuit with meringue,Farine de blé,Biscuit pâtissier meringué (24060),produits céréaliers,céréales de petit-déjeuner et biscuits,0.01930381,0.13680164,8.7497267e-09,0.014131205,0.00041569196000000006,1.3775358e-08,1.7361762e-09,2.2728754e-10,0.0021270831,3.1462403e-05,0.0014318057,0.0091845619,2.7400234,18.621732,0.061993323,0.9710592,6.4574551e-07
24060,24060,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit pâtissier meringué,Pastry biscuit with meringue,Sucre blanc,Biscuit pâtissier meringué (24060),produits céréaliers,céréales de petit-déjeuner et biscuits,0.046380476000000004,0.20938929,1.5843994e-08,0.012658869,0.00082571979,4.7116479e-08,2.9721951e-09,1.722936e-10,0.0067798969,5.6298265e-05,0.0021674114,0.02891741,3.3602369,12.875982,0.89116117,2.1144007,1.7423168999999997e-06
24060,24060,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit pâtissier meringué,Pastry biscuit with meringue,Autres étapes,Biscuit pâtissier meringué (24060),produits céréaliers,céréales de petit-déjeuner et biscuits,0.056603969,0.39910518,5.9492727999999995e-08,0.515853829,0.0010938288499999999,2.8144123799999997e-08,7.156927299999999e-09,2.3424815999999996e-10,0.0021609221600000002,9.022793200000002e-05,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,2.3202285400000004e-06
24060,24060,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit pâtissier meringué,Pastry biscuit with meringue,Total,Biscuit pâtissier meringué (24060),produits céréaliers,céréales de petit-déjeuner et biscuits,0.320128505,1.8396513100000003,1.349815747e-07,0.656425153,0.005354518900000001,3.0854857079999995e-07,4.67529776e-08,2.0004611e-09,0.04255512116,0.00046359600000000004,0.011788011499999997,0.1828541585,38.43061921,127.84708699999999,2.715821749,24.5467732,8.600319249999999e-06
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Beurre,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.11469273,1.1987811,2.8296225e-08,0.083014239,0.0019373363,9.0839141e-08,2.8891503e-08,7.7851544e-10,0.013486059,0.0001319452,0.0043544046,0.058591592,13.615084,73.425228,0.38693814,3.586508,3.1745909e-06
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Blanc d'oeuf,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.024858095,0.13750279,6.3948355e-09,0.014296308,0.00037936419,2.7581167999999998e-08,4.3835429e-09,1.7171361e-10,0.0039562843,3.5885801e-05,0.00086552168,0.017311218,3.7718472,10.967922,0.20331926,0.77801227,4.8902288e-07
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Jaune d'œuf,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.019782047,0.10942458,5.089003599999999e-09,0.011376987,0.00030189764,2.1949065999999998e-08,3.488419e-09,1.3664952e-10,0.003148407,2.8557884e-05,0.00068878127,0.013776249,3.0016322,8.728261,0.16180126,0.61914137,3.8916390999999997e-07
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Fraise,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.034118743,0.094253013,9.701669e-08,0.014998278,0.0005501102,1.4025884e-08,6.8591694e-09,2.4208762e-10,0.001287566,1.9293345e-05,0.0008213714600000001,0.0050844388,27.308123,16.381267,1.2731857,1.4379812,8.0733789e-07
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Farine de blé,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.027873258,0.19753134,1.2633951e-08,0.020404404,0.00060022811,1.9890587e-08,2.5069086999999996e-09,3.2818621e-10,0.003071349,4.5429358e-05,0.0020674204,0.013261821,3.9563889,26.888388,0.089513723,1.4021369,9.3240823e-07
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Sucre blanc,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.034385525,0.15523689,1.174641e-08,0.0093850233,0.00061217157,3.4931183e-08,2.2035238999999994e-09,1.2773491e-10,0.0050264753,4.1738369e-05,0.0016068739,0.021438769,2.4912101,9.5459869,0.66068845,1.5675729,1.2917177e-06
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Autres étapes,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.056603969,0.39910518,5.9492727999999995e-08,0.515853829,0.0010938288499999999,2.8144123799999997e-08,7.156927299999999e-09,2.3424815999999996e-10,0.0021609221600000002,9.022793200000002e-05,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,2.3202285400000004e-06
24678,24678,produits céréaliers,céréales de petit-déjeuner et biscuits,"Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",Total,"Biscuit sec (génoise) nappage aux fruits, type barquette (24678)",produits céréaliers,céréales de petit-déjeuner et biscuits,0.31231436700000004,2.291834893,2.206698431e-07,0.6693290682999999,0.00547493686,2.373611528e-07,5.548999419999999e-08,2.0191354699999996e-09,0.03213706276,0.000393077889,0.01170466611,0.1364400044,56.455320310000005,154.9950869,2.919939389,24.66063304,9.40447005e-06
24002,24002,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit sec à teneur garantie en vitamines,Biscuit (cookie) vitamins content guaranteed,Œuf de poule,Biscuit sec à teneur garantie en vitamines (24002),produits céréaliers,céréales de petit-déjeuner et biscuits,0.19784025,1.0943552,5.0895125999999994e-08,0.11378125,0.0030192783,2.1951260999999998e-07,3.4887679e-08,1.3666318e-09,0.031487219,0.0002856074,0.006888501600000001,0.13777627,30.019324,87.291339,1.6181744,6.1920329,3.8920283e-06
24002,24002,produits céréaliers,céréales de petit-déjeuner et biscuits,Biscuit sec à teneur garantie en vitamines,Biscuit (cookie) vitamins content guaranteed,Farine de blé,Biscuit sec à teneur garantie en vitamines (24002),produits céréaliers,céréales de petit-déjeuner et biscuits,0.01930381,0.13680164,8.7497267e-09,0.014131205,0.00041569196000000006,1.3775358e-08,1.7361762e-09,2.2728754e-10,0.0021270831,3.1462403e-05,0.0014318057,0.0091845619,2.7400234,18.621732,0.061993323,0.9710592,6.4574551e-07
