Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,DQR,Nom et code,Total,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
13707,13707,"fruits, légumes, légumineuses et oléagineux",fruits,"Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté","Fruit cocktail or salad, canned in syrup, not drained",2.1,"Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté (13707)",0.1529347432,0.10307594,0.19692435,0.17544348,0.14103148,0.015841359,0,0.6323166090000001
20099,20099,"fruits, légumes, légumineuses et oléagineux",légumes,"Mâche, crue","Lamb's lettuce, raw",2.55,"Mâche, crue (20099)",0.1241172397,0.3064725,0,0,0.36561529,0.062019043,0.21432106,0.9484278930000001
20066,20066,"fruits, légumes, légumineuses et oléagineux",légumes,"Maïs doux, appertisé, égoutté","Sweet corn, canned, drained",1.2,"Maïs doux, appertisé, égoutté (20066)",0.1820275193,0.4672719,0.11303799,0.40659542,0.32147348,0.023587097,0,1.331965887
20049,20049,"fruits, légumes, légumineuses et oléagineux",légumes,"Maïs doux, en épis, cuit","Sweet corn, on the cob, cooked",2.92,"Maïs doux, en épis, cuit (20049)",0.20544537270000002,0.62798061,0,0.28040205,0.33434082,0.01262609,0.20004554,1.45539511
20108,20108,"fruits, légumes, légumineuses et oléagineux",légumes,"Maïs doux, en épis, surgelé, cru","Sweet corn, on the cob, frozen, raw",2.67,"Maïs doux, en épis, surgelé, cru (20108)",0.15932844250000003,0.38900425,0.072800051,0.26265668,0.1922987,0.068012458,0.025304288,1.010076427
20233,20233,"fruits, légumes, légumineuses et oléagineux",légumes,"Maïs doux, surgelé, cru","Sweet corn, frozen, raw",2.69,"Maïs doux, surgelé, cru (20233)",0.15932844250000003,0.38900425,0.072800051,0.26265668,0.1922987,0.068012458,0.025304288,1.010076427
13024_1,13024,"fruits, légumes, légumineuses et oléagineux",fruits,"Mandarine, pulpe, crue","Mandarin, pulp, raw",2.46,"Mandarine, pulpe, crue (13024)",0.1473876248,0.0056143763,0,0,0.32536713,0.01323105,0.080370398,0.42458295430000004
13025_2,13025,"fruits, légumes, légumineuses et oléagineux",fruits,"Mangue importée par avion, pulpe, crue","Mango, pulp, raw (Brazil by plane)",2.79,"Mangue importée par avion, pulpe, crue (13025)",0.9117978306,0.16551255,0,0,10.391694,0.015692286,0.080370398,10.653269234
13025_1,13025,"fruits, légumes, légumineuses et oléagineux",fruits,"Mangue importée par bateau, pulpe, crue","Mango, pulp, raw",2.79,"Mangue importée par bateau, pulpe, crue (13025)",0.20142567060000002,0.16567807,0,0,0.43135314,0.015692286,0.080370398,0.6930938940000001
54031,54031,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Manioc, racine crue","Cassava or manioc, roots, raw",2.6,"Manioc, racine crue (54031)",0.07742773600000001,0.13643382,0,0,0.35612798,0.010835386,0.032148159,0.5355453450000001
54034,54034,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Manioc, racine cuite","Cassava or manioc, roots, cooked",2.95,"Manioc, racine cuite (54034)",0.122795323,0.19621825,0,0,0.51218099,0.015583383,0.13830684,0.862289463
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,3.19,Mélange apéritif de graines (non salées) et fruits séchés (15048),0.446828886,1.2577556,0.08536668,0.28154442,0.25831293,0.026314938,0,1.9092945680000002
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,3.68,Mélange apéritif de graines (non salées) et raisins secs (15049),0.446828886,1.2577556,0.08536668,0.28154442,0.25831293,0.026314938,0,1.9092945680000002
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,3.68,Mélange apéritif de graines salées et raisins secs (15018),0.446828886,1.2577556,0.08536668,0.28154442,0.25831293,0.026314938,0,1.9092945680000002
13026,13026,"fruits, légumes, légumineuses et oléagineux",fruits,"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru","Melon, cantaloupe (ex Cavaillon or Charentais melon), pulp, raw",2.81,"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru (13026)",0.1520672418,0.31980573,0,0,0.38211229,0.017153065,0.21432106,0.933392145
13742,13742,"fruits, légumes, légumineuses et oléagineux",fruits,"Melon miel ou melon honeydew, pulpe, cru","Melon, honeydew, pulp, raw",2.57,"Melon miel ou melon honeydew, pulpe, cru (13742)",0.1520672418,0.31980573,0,0,0.38211229,0.017153065,0.21432106,0.933392145
20272,20272,"fruits, légumes, légumineuses et oléagineux",légumes,"Mesclun ou salade, mélange de jeunes pousses","Mesclun or salads, mix of baby leaves",2.74,"Mesclun ou salade, mélange de jeunes pousses (20272)",0.16200291,0.3064725,0,0,0.36561529,0.20574244,0.225467,1.10329723
13029,13029,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre (de ronce), crue","Blackberry, raw",2.68,"Mûre (de ronce), crue (13029)",0.27659547081999997,0.69366603,0,0,0.22615378,0.012942091,0.0099386422,0.9427005432
13150,13150,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre (de ronce), surgelée, crue","Blackberry, frozen, raw",2.93,"Mûre (de ronce), surgelée, crue (13150)",0.34326873774,0.69304173,0.0063536972,0.28154442,0.22988209,0.15065127,0.025304288,1.3867774952
13071,13071,"fruits, légumes, légumineuses et oléagineux",fruits,"Mûre noire (du mûrier), crue","Black mulberry, raw",3.01,"Mûre noire (du mûrier), crue (13071)",0.33816659359999995,0.84107006,0,0,0.27421146,0.015692286,0.080370398,1.2113442039999998
13028,13028,"fruits, légumes, légumineuses et oléagineux",fruits,"Myrtille, crue","Blueberry, raw",2.68,"Myrtille, crue (13028)",0.28367987082,0.63590471,0,0,0.22615378,0.012942091,0.0099386422,0.8849392232
13132,13132,"fruits, légumes, légumineuses et oléagineux",fruits,"Myrtille, surgelée, crue","Blueberry, frozen, raw",2.93,"Myrtille, surgelée, crue (13132)",0.35034676773999995,0.63533239,0.0063536972,0.28154442,0.22988209,0.15065127,0.025304288,1.3290681552
20033,20033,"fruits, légumes, légumineuses et oléagineux",légumes,"Navet, cuit","Turnip, cooked",2.92,"Navet, cuit (20033)",0.10047557519999999,0.095384308,0,0.2607505,0.29723429,0.012785755,0.13830684,0.8044616929999999
20064,20064,"fruits, légumes, légumineuses et oléagineux",légumes,"Navet, pelé, cru","Turnip, peeled, raw",2.43,"Navet, pelé, cru (20064)",0.055979457999999996,0.080834159,0,0,0.24130609,0.010835386,0.032148159,0.365123794
20234,20234,"fruits, légumes, légumineuses et oléagineux",légumes,"Navet, surgelé, cru","Turnip, frozen, raw",2.95,"Navet, surgelé, cru (20234)",0.10786978250000001,0.073114497,0.091956448,0.26265668,0.21423296,0.068012458,0.025304288,0.7352773309999999
13030,13030,"fruits, légumes, légumineuses et oléagineux",fruits,"Nectarine ou brugnon, pulpe et peau, crue","Nectarine, pulp and peel, raw",2.9,"Nectarine ou brugnon, pulpe et peau, crue (13030)",0.20756281139999996,0.27337344,0,0,0.27421146,0.012864799,0.080370398,0.6408200970000001
15004,15004,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noisette,Hazelnut,3.31,Noisette (15004),0.8566982569,4.1941666,0.19450093,0,0.24914169,0.022706535,0,4.6605157550000005
15033,15033,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noisette grillée,"Hazelnut, grilled",3.31,Noisette grillée (15033),0.8790772189,4.1941666,0.19450093,0.26539933,0.25422098,0.022706535,0,4.930994375000001
15050,15050,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noisette grillée, salée","Hazelnut, grilled, salted",3.31,"Noisette grillée, salée (15050)",0.8790772189,4.1941666,0.19450093,0.26539933,0.25422098,0.022706535,0,4.930994375000001
15019,15019,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de cajou, grillée, salée","Cashew nut, grilled, salted",4.03,"Noix de cajou, grillée, salée (15019)",0.6803632859,2.5970342,0.19450093,0.34916639,0.45265508,0.022706535,0,3.616063135
15014,15014,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande immature, fraîche","Coconut, immature kernel, fresh",4.83,"Noix de coco, amande immature, fraîche (15014)",0.430524946,1.1378086,0,0.53079866,0.46926268,0.04541307,0.32148159,2.5047645999999997
15006,15006,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande mûre, fraîche","Coconut, ripe kernel, fresh",4.36,"Noix de coco, amande mûre, fraîche (15006)",0.430524946,1.1378086,0,0.53079866,0.46926268,0.04541307,0.32148159,2.5047645999999997
15007,15007,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de coco, amande, sèche","Coconut, kernel, dried",4.36,"Noix de coco, amande, sèche (15007)",0.430524946,1.1378086,0,0.53079866,0.46926268,0.04541307,0.32148159,2.5047645999999997
15027,15027,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de macadamia,Macadamia nut,3.7,Noix de macadamia (15027),0.9142380119,3.0106576,0.19450093,0.26539933,0.15919512,0.022706535,0,3.6524595150000003
15043,15043,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de macadamia, grillée, salée","Macadamia nut, grilled, salted",3.33,"Noix de macadamia, grillée, salée (15043)",0.9142380119,3.0106576,0.19450093,0.26539933,0.15919512,0.022706535,0,3.6524595150000003
15026,15026,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de pécan,Pecan nut,3.7,Noix de pécan (15026),0.9142380119,3.0106576,0.19450093,0.26539933,0.15919512,0.022706535,0,3.6524595150000003
15046,15046,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de pécan, salées","Pecan nut, salted",3.33,"Noix de pécan, salées (15046)",0.9142380119,3.0106576,0.19450093,0.26539933,0.15919512,0.022706535,0,3.6524595150000003
15008,15008,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix du Brésil,Brazil nut,3.65,Noix du Brésil (15008),0.6117721939,6.3166622,0.19450093,0.26539933,0.65850076,0.022706535,0,7.457769755
15023,15023,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix, fraîche","Walnut, fresh",2.95,"Noix, fraîche (15023)",0.951701733,3.0106576,0,0.53079866,0.26288261,0.04541307,0.32148159,4.17123353
15005,15005,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix, séchée, cerneaux","Walnut, dried, husked",2.95,"Noix, séchée, cerneaux (15005)",0.951701733,3.0106576,0,0.53079866,0.26288261,0.04541307,0.32148159,4.17123353
20034,20034,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, cru","Onion, raw",2.21,"Oignon, cru (20034)",0.06286994470000001,0.098273297,0,0,0.24694032,0.011097312,0.032148159,0.388459088
20035,20035,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, cuit","Onion, cooked",2.81,"Oignon, cuit (20035)",0.1086063479,0.11596249,0,0.2607505,0.30388269,0.013094828,0.13830684,0.831997348
20180,20180,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, séché","Onion, dried",2.43,"Oignon, séché (20180)",1.1468635743000002,1.031677,2.0125144,0.35193053,0.18245743,0.025237858,0.080370398,3.684187616
20235,20235,"fruits, légumes, légumineuses et oléagineux",légumes,"Oignon, surgelé, cru","Onion, frozen, raw",2.75,"Oignon, surgelé, cru (20235)",0.12850815650000003,0.13398426,0.091956448,0.26265668,0.3366761,0.068012458,0.025304288,0.9185902339999998
13034,13034,"fruits, légumes, légumineuses et oléagineux",fruits,"Orange, pulpe, crue","Orange, pulp, raw",2.68,"Orange, pulpe, crue (13034)",0.1482564491,0.19731719,0,0,0.34550298,0.012748351,0.080370398,0.6359389190000001
20111,20111,"fruits, légumes, légumineuses et oléagineux",légumes,"Oseille, crue","Sorrel, raw",2.6,"Oseille, crue (20111)",0.0898001779,0.22985437,0,0,0.27421146,0.046514282,0.080370398,0.63095051
13614,13614,"fruits, légumes, légumineuses et oléagineux",fruits,"Pamplemousse chinois, pulpe, cru","Pummelo, pulp, raw",2.36,"Pamplemousse chinois, pulpe, cru (13614)",0.6766047968000001,0.49111763,0,0,0.27421146,0.01323105,0.080370398,0.8589305380000001
20181,20181,"fruits, légumes, légumineuses et oléagineux",légumes,"Panais, cru","Parsnip, raw",2.6,"Panais, cru (20181)",0.0654063391,0.091856999,0,0,0.27421146,0.012312939,0.080370398,0.45875179600000004
20133,20133,"fruits, légumes, légumineuses et oléagineux",légumes,"Panais, cuit","Parsnip, cooked",3,"Panais, cuit (20133)",0.1135082232,0.10730073,0,0.28040205,0.33434082,0.014383089,0.20004554,0.9364722289999999
13035,13035,"fruits, légumes, légumineuses et oléagineux",fruits,"Papaye, pulpe, crue","Papaya, pulp, raw",2.46,"Papaye, pulpe, crue (13035)",0.10047877940000001,0.17371979,0,0,0.59075479,0.012864799,0.080370398,0.8577097770000001
13036,13036,"fruits, légumes, légumineuses et oléagineux",fruits,"Pastèque, pulpe, crue","Watermelon, pulp, raw",2.68,"Pastèque, pulpe, crue (13036)",0.11118919329999999,0.2398543,0,0,0.31593545,0.0068363046,0.080370398,0.6429964525999999
4101,4101,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Patate douce, crue","Sweet potato, raw",2.6,"Patate douce, crue (4101)",0.036684888,0.11254228,0,0,0.14897953,0.010835386,0.032148159,0.304505355
4102,4102,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Patate douce, cuite","Sweet potato, cooked",3,"Patate douce, cuite (4102)",0.0817673273,0.16186649,0,0.17404876,0.23135634,0.01558424,0.12817131,0.7110271400000001
4103,4103,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Patate douce, purée, cuisinée à la crème","Sweet potato, puree, cooked with cream",2.96,"Patate douce, purée, cuisinée à la crème (4103)",0.11861716630000001,0.45539018,0.20015376,0.10429359,0.14284196,0.0056476677,0.011045523,0.9193726806999999
15201,15201,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Pâte d'amande, préemballée","Almond paste or marzipan, prepacked",3.19,"Pâte d'amande, préemballée (15201)",0.5670377131,1.5013158,0.33336379,0.28154442,0.23678849,0.026314938,0,2.379327438
13730,13730,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche au sirop léger, appertisée, égouttée","Peach, canned in light syrup, drained",2.55,"Pêche au sirop léger, appertisée, égouttée (13730)",0.3238455766,0.22467575,0.41956498,0.3126689,0.24408675,0.028197618,0,1.229193998
13731,13731,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche au sirop léger, appertisée, non égouttée","Peach, canned in light syrup, not drained",2.55,"Pêche au sirop léger, appertisée, non égouttée (13731)",0.18199728619999997,0.12622233,0.23571067,0.17544348,0.13712695,0.015841359,0,0.6903447890000001
13043,13043,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche, pulpe et peau, crue","Peach, pulp and peel, raw",2.25,"Pêche, pulpe et peau, crue (13043)",0.2128150843,0.22292218,0,0,0.28870297,0.0068363046,0.080370398,0.5988318525999999
13118,13118,"fruits, légumes, légumineuses et oléagineux",fruits,"Pêche, sèche","Peach, dried",2.64,"Pêche, sèche (13118)",4.347902089899999,3.8847295,3.1188048,0.56308884,0.3048784,0.03045724,0.32148159,8.223440369999999
20093,20093,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois et carottes, appertisés, égouttés","Garden peas and carrots, canned, drained",2.89,"Petits pois et carottes, appertisés, égouttés (20093)",0.1213211916,0.18445326,0.19767024,0.26516641,0.31181646,0.023920451,0.011045523,0.9940723439999999
20214,20214,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw",2.53,"Petits pois et carottes, surgelés, crus (20214)",0.15775550649999998,0.20166041,0.230229,0.18055062,0.20369331,0.064513564,0.025304288,0.905951192
20215,20215,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois et carottes, surgelés, cuits","Garden peas and carrots, frozen, cooked",2.89,"Petits pois et carottes, surgelés, cuits (20215)",0.16692522099999998,0.22425421,0.22595124,0.26265668,0.20921063,0.064513564,0.036349811,1.022936135
20036,20036,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois, appertisés, égouttés","Garden peas, canned, drained",1.7,"Petits pois, appertisés, égouttés (20036)",0.17830575109999997,0.48562265,0.1931281,0.32144606,0.29204932,0.023587097,0.01127504,1.3271082669999998
20072,20072,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois, crus","Garden peas, raw",2.43,"Petits pois, crus (20072)",0.10023057090000001,0.42662137,0,0,0.21936917,0.020190286,0,0.666180826
20037,20037,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois, cuits","Garden peas, cooked",2.92,"Petits pois, cuits (20037)",0.14788457730000001,0.49834838,0,0.22432164,0.26747266,0.023584839,0.094592249,1.1083197679999999
20284,20284,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois, purée","Green peas, puree",2.92,"Petits pois, purée (20284)",0.13603400585,0.49834838,0,0.22432164,0.26747266,0.0054315669,0.011045523,1.0066197699
20084,20084,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois, surgelés, crus","Garden peas, frozen, raw",2.67,"Petits pois, surgelés, crus (20084)",0.1560329205,0.39808404,0.072800051,0.26265668,0.18904512,0.068012458,0.025304288,1.015902637
20124,20124,"fruits, légumes, légumineuses et oléagineux",légumes,"Petits pois, surgelés, cuits","Garden peas, frozen, cooked",2.99,"Petits pois, surgelés, cuits (20124)",0.19299718400000002,0.46501313,0.08503978,0.30681663,0.2208289,0.079447258,0.1241509,1.281296598
15025,15025,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Pignon de pin,Pine nuts,3.76,Pignon de pin (15025),0.5822505519,3.5219651,0.19450093,0.26539933,0.15919512,0.022706535,0,4.163767015
20151,20151,"fruits, légumes, légumineuses et oléagineux",légumes,"Piment, cru","Chili pepper, raw",2.68,"Piment, cru (20151)",0.1086762642,0.7570004,0,0,0.32669405,0.021394613,0.080370398,1.185459461
20038,20038,"fruits, légumes, légumineuses et oléagineux",légumes,"Pissenlit, cru","Dandelion, raw",2.6,"Pissenlit, cru (20038)",0.1241172397,0.3064725,0,0,0.36561529,0.062019043,0.21432106,0.9484278930000001
15044,15044,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Pistache, grillée","Pistachio nut, grilled",4.4,"Pistache, grillée (15044)",0.7038555930000001,5.8735442,0,0.53079866,0.57991248,0.04541307,0.32148159,7.351150000000001
15009,15009,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Pistache, grillée, salée","Pistachio nut, grilled, salted",4.4,"Pistache, grillée, salée (15009)",0.7038555930000001,5.8735442,0,0.53079866,0.57991248,0.04541307,0.32148159,7.351150000000001
13735,13735,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire au sirop léger, appertisée, non égouttée","Pear, canned in light syrup, not drained",2.84,"Poire au sirop léger, appertisée, non égouttée (13735)",0.10689196820000002,0.043780592,0.12778352,0.17544348,0.13139036,0.015841359,0,0.494239311
13037,13037,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire, pulpe et peau, crue","Pear, pulp and peel, raw",2.57,"Poire, pulpe et peau, crue (13037)",0.08798319796000001,0.077321226,0,0,0.25019928,0.0060159481,0.032148159,0.36568461310000006
13107,13107,"fruits, légumes, légumineuses et oléagineux",fruits,"Poire, pulpe, crue","Pear, peeled, raw",2.57,"Poire, pulpe, crue (13107)",0.08798319796000001,0.077321226,0,0,0.25019928,0.0060159481,0.032148159,0.36568461310000006
20039,20039,"fruits, légumes, légumineuses et oléagineux",légumes,"Poireau, cru","Leek, raw",2.26,"Poireau, cru (20039)",0.0978041036,0.40536852,0,0,0.27421146,0.012610581,0.080370398,0.772560959
20040,20040,"fruits, légumes, légumineuses et oléagineux",légumes,"Poireau, cuit","Leek, cooked",2.84,"Poireau, cuit (20040)",0.1513529593,0.47352233,0,0.28040205,0.33434082,0.014730774,0.20004554,1.303041514
20236,20236,"fruits, légumes, légumineuses et oléagineux",légumes,"Poireau, surgelé, cru","Leek, frozen, raw",2.8,"Poireau, surgelé, cru (20236)",0.1433415445,0.36665583,0.12069104,0.26265668,0.21833317,0.068012458,0.025304288,1.061653466
20506,20506,"fruits, légumes, légumineuses et oléagineux",légumineuses,"Pois cassé, cuit","Split pea, cooked",3.29,"Pois cassé, cuit (20506)",0.056778361,0.16814918,0,0.11390324,0.056411492,0.027863453,0.011045523,0.377372888
20515,20515,"fruits, légumes, légumineuses et oléagineux",légumineuses,"Pois cassé, sec","Split pea, dried",3.66,"Pois cassé, sec (20515)",0.12346289099999998,0.39179513,0,0.28634109,0.13147852,0.064923095,0,0.874537835
20532,20532,"fruits, légumes, légumineuses et oléagineux",légumineuses,"Pois chiche, appertisé, égoutté","Chick pea, canned, drained",3.8,"Pois chiche, appertisé, égoutté (20532)",0.2526076305,0.77947524,0.38009662,0.26691959,0.48742171,0.024078865,0,1.9379920249999998
20507,20507,"fruits, légumes, légumineuses et oléagineux",légumineuses,"Pois chiche, cuit","Chick pea, cooked",3.66,"Pois chiche, cuit (20507)",0.0643811706,0.16813237,0,0.1139031,0.11464974,0.027863453,0.011045523,0.435594186
20516,20516,"fruits, légumes, légumineuses et oléagineux",légumineuses,"Pois chiche, sec","Chick pea, dried",3.98,"Pois chiche, sec (20516)",0.14056365299999998,0.39175596,0,0.26539933,0.26713903,0.064923095,0,0.989217415
20216,20216,"fruits, légumes, légumineuses et oléagineux",légumes,"Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau","Snow pea, boiled/cooked in water",2.77,"Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau (20216)",0.1872984294,0.62293547,0,0.28040205,0.33434082,0.029481049,0.20004554,1.467204929
20173,20173,"fruits, légumes, légumineuses et oléagineux",légumes,"Pois mange-tout ou pois gourmand, cru","Snow pea, raw",2.43,"Pois mange-tout ou pois gourmand, cru (20173)",0.1285759643,0.53327671,0,0,0.27421146,0.025237858,0.080370398,0.9130964260000001
20243,20243,"fruits, légumes, légumineuses et oléagineux",légumes,"Pois mange-tout ou pois gourmands, cuits","Snow pea, cooked",2.92,"Pois mange-tout ou pois gourmands, cuits (20243)",0.1872984294,0.62293547,0,0.28040205,0.33434082,0.029481049,0.20004554,1.467204929
20168,20168,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron jaune, cru","Sweet pepper, yellow, raw",2.43,"Poivron jaune, cru (20168)",0.1086762642,0.7570004,0,0,0.32669405,0.021394613,0.080370398,1.185459461
20275,20275,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron rouge, appertisé, égoutté","Sweet pepper, red, canned, drained",3.03,"Poivron rouge, appertisé, égoutté (20275)",0.12338333180000001,0.51507824,0.179007,0.24766113,0.33336441,0.022336316,0.011045523,1.3084926190000001
20087,20087,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron rouge, cru","Sweet pepper, red, raw",2.43,"Poivron rouge, cru (20087)",0.1086762642,0.7570004,0,0,0.32669405,0.021394613,0.080370398,1.185459461
20088,20088,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron rouge, cuit","Sweet pepper, red, cooked",2.92,"Poivron rouge, cuit (20088)",0.1640530358,0.88427338,0,0.28040205,0.3956472,0.024991647,0.20004554,1.785359817
20085,20085,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron vert, cru","Sweet pepper, green, raw",2.43,"Poivron vert, cru (20085)",0.1086762642,0.7570004,0,0,0.32669405,0.021394613,0.080370398,1.185459461
20086,20086,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron vert, cuit","Sweet pepper, green, cooked",2.92,"Poivron vert, cuit (20086)",0.1640530358,0.88427338,0,0.28040205,0.3956472,0.024991647,0.20004554,1.785359817
20041,20041,"fruits, légumes, légumineuses et oléagineux",légumes,"Poivron, vert, jaune ou rouge, cru","Sweet pepper, green, yellow or red, raw",2.43,"Poivron, vert, jaune ou rouge, cru (20041)",0.1086762642,0.7570004,0,0,0.32669405,0.021394613,0.080370398,1.185459461
13179,13179,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse) jaune, pulpe, cru","Grapefruit, yellow, pulp, raw",2.36,"Pomelo (dit Pamplemousse) jaune, pulpe, cru (13179)",0.7935253177,0.56105278,0,0,0.46373215,0.015115151,0.13760271,1.177502791
13180,13180,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse) rose, pulpe, cru","Grapefruit, red or pink, pulp, raw",2.36,"Pomelo (dit Pamplemousse) rose, pulpe, cru (13180)",0.7935253177,0.56105278,0,0,0.46373215,0.015115151,0.13760271,1.177502791
13040,13040,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomelo (dit Pamplemousse), pulpe, cru","Grapefruit, pulp, raw",2.36,"Pomelo (dit Pamplemousse), pulpe, cru (13040)",0.7935253177,0.56105278,0,0,0.46373215,0.015115151,0.13760271,1.177502791
13085,13085,"fruits, légumes, légumineuses et oléagineux",fruits,"Pomme Canada, pulpe, crue","Apple, Canada, pulp, raw",2.26,"Pomme Canada, pulpe, crue (13085)",0.06552331380000001,0.11021166,0,0,0.24130609,0.013809211,0.032148159,0.39747512
4020,4020,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw",2.35,"Pomme de terre dauphine, surgelée, crue (4020)",0.2746676605,1.3634076,0.094791047,0.28157133,0.22639328,0.1067407,0.025304288,2.098208245
4021,4021,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked",2.73,"Pomme de terre dauphine, surgelée, cuite (4021)",0.422668581,1.9412327,0.1349644,0.40090393,0.32234091,0.15197843,0.12209749,3.07351786
4028,4028,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau","Ware potato, boiled/cooked in water, peeled",2.7,"Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau (4028)",0.07601813659999998,0.15017691,0,0.16154353,0.21467995,0.014458787,0.11015116,0.6510103370000001
4042,4042,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw",2.35,"Pomme de terre duchesse, surgelée, crue (4042)",0.21462840449999998,0.98734671,0.086668834,0.28154442,0.24206264,0.1067407,0.025304288,1.7296675919999998
4034,4034,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,"Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked",2.73,"Pomme de terre duchesse, surgelée, cuite (4034)",0.33718411800000003,1.4057936,0.12339991,0.40086563,0.3446511,0.15197843,0.12209749,2.5487861599999997
